"","adj.pvalue.t1.t0","adj.pvalue.t2.t0","adj.pvalue.t4.t0","adj.pvalue.t5.t0","adj.pvalue.t6.t0","adj.pvalue.t8.t0","adj.pvalue.t10.t0","adj.pvalue.t12.t0","adj.pvalue.t14.t0","adj.pvalue.t16.t0","adj.pvalue.t20.t0","adj.pvalue.t24.t0","adj.pvalue.t30.t0","adj.pvalue.t36.t0","adj.pvalue.t42.t0","adj.pvalue.t48.t0"
"FBgn0002609",0.464236829661982,0.346648512200013,0.712130315984268,0.450631905667425,0.258670246843849,0.527882942293718,0.342334125562627,0.168773505410093,0.0752808760243459,0.313087082558705,0.281218732835761,0.175982312404609,0.0300524227055791,0.0261203901375673,0.330458366143065,0.505742661930369
"FBgn0002641",0.64502155531894,0.169484802602678,0.0421175555010116,0.231767640438371,0.166779146758154,0.70061319847752,0.333452699510596,0.302237282547585,0.0908528325508538,0.440125542493554,0.244231589530587,0.136132132046305,0.143362721686922,0.0265346376823627,0.0629948539676556,0.109997688755604
"FBgn0002719",0.493139641544596,0.719101567974136,0.145875079658533,0.00808851017265034,0.0062075748528378,0.00608432679285726,0.0487466072992424,0.31350769291763,0.174301271474438,0.0760222874355252,0.202019128329771,0.841716593226523,0.736225772582914,0.932707132027851,0.386923678258757,0.659021556469424
"FBgn0002930",0.298533891544544,0.0452698687952083,0.0113883751471051,0.0131239616030348,0.0266534034442285,0.0197974740487839,0.0330690684273005,0.213148013509489,0.60728017255897,0.232650623737199,0.145627975666437,0.247697555600892,0.0163736592780187,0.307689778501798,0.0792569866850397,0.243874379286274
"FBgn0002939",0.824101036526274,0.869048551327331,0.176844669210979,0.918209766313477,0.584054706194468,0.654880546770771,0.0763526442320105,0.205279200023223,0.0900244173316475,0.277307511538435,0.102505431855328,0.0885312758340472,0.0378057122056391,0.316994340335483,0.0295500344681847,0.0502442627643443
"FBgn0003068",0.531463723915875,0.277161114160377,0.0353779948621567,0.121679954024441,0.000252819159715409,7.54121412217769e-06,1.07682805482275e-06,1.58434943846101e-07,1.58434943846101e-07,1.58434943846101e-07,0.00194952861021117,0.977270401549775,0.0018718277493244,1.58434943846101e-07,3.84929885466638e-05,0.981923367545806
"FBgn0003076",0.892451290007865,0.384427715374027,0.010955941206995,0.0537600430500308,0.00078538319144288,0.00046764225669159,0.0810517832679048,0.160504454649103,0.113285234109665,0.287799428016841,0.795093154062822,0.493436190788657,0.618902918941725,0.909610055014379,0.480034786378146,0.349266729047168
"FBgn0003328",0.0647594201678941,0.0343953294066238,0.456171915693219,0.838668535500665,0.297378000499524,0.740710936995127,0.387517473427162,0.222640902855841,0.154262860590259,0.63601706318924,0.339597807488484,0.554926149362936,0.231386519617576,0.119927141668487,0.463776367912558,0.272997931478267
"FBgn0003358",0.451636619686771,0.791244749391519,0.815739193815691,0.508326690971013,0.848479106086048,0.926470569839999,0.312939892105952,0.164675792807062,0.237720115623538,0.159085979320371,0.344240912736191,0.00496423952324855,0.00771796373342227,0.00263978938966,0.0149641204914038,0.0127723036332676
"FBgn0003390",0.714583346672725,0.289785599628466,0.407614088843267,0.203444917952624,0.382991007277141,0.162808912685994,0.0114831192376291,0.0213913045495031,0.0605342189532221,0.0679855618716555,0.316621351649545,0.0623338713286523,0.0564359749234809,0.167496424495826,0.250185866212274,0.351272071229021
"FBgn0003499",2.62903431882918e-05,0.0058312716322106,0.560793539956754,0.979306940983053,0.920702743431935,0.733649493036086,0.440416487255144,0.386660216318769,0.789160444651358,0.915659981582817,0.817771424382743,0.38114320875563,0.89063482433062,0.535683749486599,0.477846884418234,0.253592359990668
"FBgn0003863",0.719709961886581,0.712376462569989,0.300689382136778,0.0298914026335022,0.319483503680215,0.330307307974987,0.168300653602546,0.213599462796304,0.402136451168225,0.858629671470098,0.0937437818436666,0.0295165838594617,0.0860755374288582,0.143032099529624,0.216120359801729,0.211538701256916
"FBgn0004228",0.100920285027028,0.279980458699901,0.437432867431442,0.230411954836751,0.37605563392131,0.600913741829898,0.617626321231473,0.3647471358564,0.145335896795438,0.736234329374981,0.285409016186556,0.19595683286341,0.129067645562035,0.0479313559803368,0.184825471709098,0.045848178563461
"FBgn0004240",0.0405094805441268,0.0127876457945062,0.00807875305763504,0.00403367796252623,0.00498905880551996,0.00490383747939934,0.00810572883595587,0.00628935972480147,0.0128154835773421,0.017316152306204,0.00498905880551996,0.0966787808408438,0.00632597845112688,0.0396370661956928,0.00977330321334692,0.0152974503519689
"FBgn0004396",0.00456465743439069,0.00109415134179398,0.279093227431384,0.654080710907194,0.166589061040605,0.115703730340227,0.365393818150249,0.424662244349315,0.877548665406735,0.949873206692344,0.69919556497458,0.853365196450254,0.378417128023556,0.680922548052899,0.583438160366436,0.918193805088065
"FBgn0004649",0.987483941138354,0.918234000638807,0.0404750591866887,0.797616833825548,0.722866860654292,0.162489103507576,0.853762841109359,0.900864236941436,0.819424281590233,0.397986071460582,0.459699950990087,0.88810330325324,0.808168951186338,0.456164785254048,0.607010280739367,0.302998064560684
"FBgn0004797",0.670275133587985,0.0831538535732073,0.00132742819052666,0.0319855767281001,0.0553029887439338,0.0525565604276384,0.891759387434223,0.869368683879763,0.890927598355352,0.15750733200703,0.00686919396869341,0.295525039120977,0.625140964673371,0.535176227393811,0.0017482582255245,0.212445434155799
"FBgn0004919",0.980095896329098,0.769128593995576,0.954557666643365,0.534964178154763,0.00899745275100146,8.69195449402972e-05,7.53583302947705e-06,1.34515288190478e-05,3.41516333091627e-05,0.000927203827943843,0.204711744696749,0.972492541918666,0.131378474908593,1.09556901259926e-05,0.0122844438869216,0.858199281351197
"FBgn0005626",0.877389367904264,0.173633760141935,0.0135171587815571,0.00770757728852337,0.0433190437459564,0.0643025810431268,0.0574067961036545,0.00653849289164205,0.00200713962719527,0.00691888552648962,0.150050570139768,0.538771335024421,0.248586972404037,0.0131845607102219,0.296007341821826,0.243347152436168
"FBgn0005660",0.000673808329396291,0.00308661764540653,0.140082344081718,0.410366025234926,0.0791836119298134,0.468176495773624,0.408585231950915,0.514326320736135,0.354539041254885,0.70216237332922,0.433511234364979,0.708263092707921,0.621101927289021,0.478907267449584,0.953813021254821,0.386478800725861
"FBgn0005664",0.311884163193682,0.0474750654734471,0.313787744662139,0.659655812498145,0.315986870287991,0.986825795488533,0.595851918249389,0.313081188865001,0.471842791437766,0.835505614336447,0.199819416962726,0.483463481580334,0.245041736588733,0.206598461914308,0.352422064002229,0.0776696077294328
"FBgn0005670",0.979379470877488,0.873122454795414,0.779775387143192,0.288168426716333,0.876205926478465,0.18505203189799,0.0159259657670044,0.0240977000484716,0.0134316698251087,0.186960052228212,0.0266148256781688,0.0474172332337398,0.00565417834664607,0.0133514631067304,0.00764113560027739,0.0116515460056734
"FBgn0010038",0.303150442623038,0.283697154119121,0.0219455783734311,0.192025860828301,0.0697005313956389,0.752793957159047,0.442408343405931,0.705077742088146,0.150838623318377,0.524587592271972,0.824101036526274,0.700126290042167,0.842038409835278,0.395267266142916,0.68714519792691,0.738985022750339
"FBgn0010040",0.401467507519807,0.169983925413962,0.0197224742794573,0.105912157838225,0.0490973042210599,0.621123084663592,0.405774061963454,0.43839959091548,0.135250884944997,0.482738915670525,0.481862019369682,0.396574053814631,0.544325563237321,0.209535470617474,0.685802563200523,0.66120490581796
"FBgn0010041",0.121041733658608,0.126795826293951,0.0250546528179311,0.0993832122356362,0.0582815260603975,0.759504249697268,0.279093227431384,0.285744170586859,0.0571590835215882,0.257631548056792,0.326702091648395,0.403408092739524,0.634167184798748,0.199189095900713,0.43973589885763,0.436734215686663
"FBgn0010043",0.652591437342721,0.31948032290494,0.786851668308427,0.771668260077631,0.324053426001333,0.0183481258665212,0.0707253972407671,0.456389840485073,0.181728583187792,0.216020893660775,0.917185003055682,0.0907165469207005,0.977486386117276,0.958530888793392,0.622589510348127,0.316565078471015
"FBgn0010044",0.215839522914701,0.0748823633728635,0.0523307119645077,0.312458639485226,0.397934870139894,0.991074190732813,0.924939546721802,0.803459164135422,0.558917683910264,0.500446561136793,0.0987512847277605,0.0338040276214843,0.224267662857554,0.0246412183449066,0.0124900136949826,0.0322651359151749
"FBgn0010052",0.637149761132492,0.186376220874467,0.216120359801729,0.643064552661442,0.49133021484618,0.681857576560186,0.153861225660591,0.00200713962719527,0.000890605135323732,0.000841448305038787,0.386267637015833,0.87980931701464,0.861866757526041,0.00609155323494519,0.0977151816654878,0.962341652867652
"FBgn0010222",0.170685104451927,0.346964576224157,0.026114741500599,0.00687295981500617,0.00383592519206933,0.06271479186433,0.153527157699758,0.539891140940693,0.393804831268437,0.742072804957004,0.678590547086498,0.90029636147847,0.34140870589274,0.227599351609504,0.937146952746044,0.224904423588048
"FBgn0010223",0.855836580197904,0.418567437337478,0.358924509298003,0.253401052197377,0.535882252820531,0.414094979414262,0.249357773603632,0.27879690648648,0.220919874429002,0.338884888613839,0.244182523266893,0.0163284682544744,0.129467239892061,0.0635832958461593,0.163337288387778,0.0421474999039201
"FBgn0010241",0.021907776848029,0.571031050471472,0.575990980894238,0.485978991858302,0.857086909893421,0.633342752093456,0.823893403858445,0.985077854525708,0.29815789839267,0.945786041965925,0.196774725843227,0.0762413375976055,0.834147833982999,0.929015900519982,0.25376988912485,0.20580327487353
"FBgn0010246",0.785937832079276,0.302818446424016,0.653990434754446,0.767022408122355,0.234464467929195,0.661697484400139,0.426573030544771,0.15582542714031,0.193381319040885,0.640085667338904,0.091386296121675,0.103168680005606,0.128021227024445,0.109732955329745,0.0447897076620659,0.0919229023229586
"FBgn0010357",0.452194715069031,0.345277635442418,0.225391249493078,0.0123556379555231,0.233903383898582,0.104670142720163,0.030371455503407,0.0433045144423675,0.204027856575212,0.695496294671389,0.0296271975031266,0.00282096257646828,0.0211739972982364,0.0895187162963645,0.175109363620267,0.0766112908950125
"FBgn0010358",0.787152775724344,0.852276028403305,0.412003821838912,0.0378442934878928,0.470634290801185,0.478988616928303,0.192971303505252,0.257686486180355,0.719890119139377,0.947113771000158,0.188459793407106,0.135839993045964,0.185627174947163,0.155466104328106,0.293560549817294,0.389423963437184
"FBgn0010359",0.788066911811074,0.853122270134854,0.412642994687734,0.0378442934878928,0.4706932066623,0.479923064749702,0.193377396209378,0.257236718678913,0.721066888623703,0.946921853577175,0.188406842758327,0.136385396586233,0.185753540455692,0.155988254448826,0.293495225323679,0.391239663969371
"FBgn0010383",0.542974789005067,0.0860184380825794,0.00247960656744611,0.00541750332935975,0.00152304508052467,0.0283032718927125,0.105417028839,0.105212667263624,0.159218016392542,0.315225959942846,0.766381278499518,0.790662571706999,0.977505980719185,0.102589457914518,0.986230798505473,0.741947980662555
"FBgn0010388",0.189575615968466,0.068149323193126,0.0262112779328567,0.0118092131759882,0.010601600577689,0.00443817042439267,0.00867509441675359,0.00657186893067889,0.0141578504178272,0.0107960000423397,0.00376161060645901,0.0573588684158791,0.00343675455406575,0.0207143048329871,0.00859431819611435,0.0109893188342925
"FBgn0010395",0.100607436637813,0.0321645481369262,0.460094240038,0.589871619745058,0.279908188577494,0.654079587862234,0.258852200433554,0.17118093219072,0.0761635885296412,0.199373919570573,0.0836630786451952,0.276059254072176,0.121975257804767,0.0278222449764196,0.036672310581465,0.110635595642635
"FBgn0010423",0.344811271646865,0.150137560523524,0.0662046810890836,0.986559268658264,0.0273061313097092,0.00220380319343852,0.185223534766132,0.129460166918083,0.076088833949565,0.233917117349019,0.0377106735216684,0.132975934399647,0.0236972542819879,0.0436388867287398,0.137312974343258,0.0240942985945151
"FBgn0010425",0.532464264825318,0.219515893899266,0.205860378562306,0.0116297556938376,0.188686866941484,0.101706297247918,0.11463431814043,0.0954293720349109,0.643064552661442,0.826170342037848,0.172006405268769,0.0150389416945308,0.0582438407581085,0.191058442329711,0.457681041244164,0.601366536837287
"FBgn0010501",0.753477956835323,0.40152304063325,0.937648711325356,0.500517633443244,0.534939256383167,0.805770140524711,0.254483639940357,0.148993515856247,0.0503963501916529,0.0936964341851916,0.0746656504282509,0.128192935012596,0.160595077552972,0.0361975695883821,0.00772675970125369,0.0543144533985343
"FBgn0010638",0.821917448511085,0.722056736090206,0.0120666412552888,0.000550161118837196,0.00270332122983056,0.00170396357421134,0.00229632631851161,0.0464682736431064,0.929799325054354,0.701462224517582,0.753138994743573,0.983865275558551,0.517557199665683,0.814070552342081,0.685024126487058,0.695167188159978
"FBgn0011274",0.0391663380223069,0.0077390310703609,0.669282469066596,0.851604646551378,0.628370230251504,0.725813187716151,0.430307979314278,0.259370917307687,0.473512387081522,0.668595466934043,0.50532856249377,0.550530681266643,0.317218103159699,0.693103950686276,0.487138462532078,0.468004181752088
"FBgn0011693",0.759774176613294,0.508829833106598,0.365539869131226,0.325688967913561,0.0433747837263056,0.00166196293643843,0.00219339675245387,0.00180471540668379,0.00216237855137121,0.00793911715943197,0.190164205805837,0.460310430411177,0.515981953837196,0.000840896518362461,0.330296120018095,0.601047525089705
"FBgn0011703",0.547745466603676,0.54383502246479,0.198548271966201,0.0575424090851553,0.0207143048329871,0.0149641204914038,0.00468879242256984,0.0407814500151366,0.0275366689515317,0.461387068733174,0.172286456853802,0.363376671567332,0.0645172005308291,0.0284402440714082,0.33072270476891,0.191808317349884
"FBgn0011704",0.976395476734941,0.217390540228413,0.000966447194482226,2.10854830407526e-05,2.10854830407526e-05,0.000147402833394812,2.78226313239462e-05,0.000462521790481205,0.000295866267402678,0.00628506370873738,0.0325126908057935,0.0436861679411853,0.0056318295559207,0.0243146563903375,0.00454886615133833,0.182613617378163
"FBgn0012034",0.732168920692794,0.758104321368943,0.0174455963584863,0.00508965693149478,0.0104029433089355,0.00799345811807286,0.109660286162844,0.360132950997367,0.0700593294702805,0.164675792807062,0.827319568994405,0.830569364831309,0.884901783515363,0.710381545189052,0.931475628789212,0.529525416276902
"FBgn0012037",0.91261950500257,0.906430210795134,0.944485067544139,0.785590800639237,0.606280160171011,0.924813937339175,0.462172109367456,0.600836569098602,0.417801626806007,0.455372863113001,0.00722214306938342,0.034832408324091,0.132061255298576,0.366396542569283,0.00188346948614376,0.0388845361358494
"FBgn0012042",0.0195957356016423,0.00808262639463487,0.0140255290411771,0.0295998782036971,0.0443815463783475,0.0296892617886258,0.0843935833545991,0.0460214393297081,0.12507193345449,0.109433330267741,0.027552213197337,0.219892226944081,0.0266134547439656,0.0665433635917761,0.0427289151992676,0.113154308604958
"FBgn0013275",0.00300209419390887,0.0431312357405832,0.131695782178847,0.360101821179392,0.0516793690675876,0.747030173818441,0.446382864226622,0.744997032573973,0.445183958634573,0.694234763425875,0.689734810514655,0.845251376045197,0.592936615609786,0.281410591465201,0.974345114015559,0.435032315085096
"FBgn0013276",0.00301701847829868,0.0434751016476129,0.132303252531466,0.360516361652556,0.0519181237209683,0.75100796588317,0.444941519445442,0.746113920934126,0.445053890666021,0.701038657680685,0.691944422972631,0.85012870382627,0.592401542828084,0.282089704002281,0.973745356986403,0.43690303842178
"FBgn0013277",0.000710920408837307,0.0222994893961491,0.0886230499769802,0.37755935398417,0.029462553474263,0.718014906429987,0.406208148781598,0.856124803720505,0.862944916948491,0.656261679653073,0.905874752780251,0.966541230136978,0.790283998955115,0.509152162677813,0.786057285283692,0.623189951110058
"FBgn0013278",0.000673808329396291,0.0207792809650179,0.0824536387202839,0.391230129454731,0.0284342068259277,0.717159219408428,0.40091463893253,0.884482627157291,0.882738667109383,0.660313211762374,0.926341951816837,0.972220157911808,0.785378892302497,0.531509440674549,0.772049635179386,0.644825393492623
"FBgn0013279",0.000722350558157823,0.0217244264675434,0.0859477106303111,0.376099146581349,0.0285631071253408,0.724759678442115,0.395911871333781,0.862303743748077,0.887406617101395,0.675233642200617,0.935760570908296,0.966803733406499,0.79101480183565,0.526238950036645,0.782139530563751,0.635687962744357
"FBgn0014018",0.00718388301559317,0.0147429676813488,0.369728443149698,0.462780751395335,0.427981571347006,0.408570838402368,0.376795102311579,0.343337880007877,0.680481015150288,0.652021833746227,0.346251503789804,0.600341868621811,0.318090331900934,0.435220933776609,0.389231991878724,0.323171760221296
"FBgn0014019",0.467599184277843,0.816500060219587,0.616849575350267,0.0199419020533228,0.375054483344776,0.000214862791587671,1.18750624126287e-05,1.34515288190478e-05,2.10854830407526e-05,4.9807471986465e-05,0.00125545720558508,0.0216172200015738,0.00811963537867696,2.55505486117375e-05,0.000821504395700751,0.0915699252085312
"FBgn0014031",0.814000329295063,0.145008187941501,0.00106388226354986,0.0141310746418445,0.00107089867954542,0.00316335485135901,0.408399720817831,0.854819788837174,0.812607426624045,0.679830613088281,0.468748718957797,0.307189375990146,0.3676327756798,0.449557863948634,0.234706799014836,0.0447012334401381
"FBgn0014396",0.0988997988423219,0.0326691103909367,0.0277150483471538,0.12636659457033,0.894267503517618,0.0248401330506312,0.000834888987731613,0.000232109388603791,4.47216933670951e-05,3.84929885466638e-05,0.000478772881847734,0.404019559918183,0.914833347070645,7.0530625380811e-05,3.72919921557996e-05,0.843103788137794
"FBgn0014454",0.403144649642533,0.0860923938822089,0.0954293720349109,0.537287836613999,0.0795485580432,0.013053271429227,0.163265295389678,0.255791822236401,0.256691988521222,0.287398810062525,0.393335102237531,0.638215828898191,0.329380713548627,0.166736337090974,0.322007463307385,0.196241930270689
"FBgn0014859",1.16034264708764e-06,0.000128193552433801,0.0886482279414735,0.398843139886496,0.212961485402615,0.516378353583162,0.473195112944753,0.498986697948261,0.977333090327457,0.902242704667137,0.89903537319004,0.58020721355144,0.687198120104543,0.405320109658962,0.505938402335023,0.570477300693064
"FBgn0014865",0.0142264905852134,0.00577557741308679,0.00141820234310962,0.000585611420641123,0.000734546427517773,0.000497197918659165,0.000910501504219486,0.000663386976952145,0.000916847669454884,0.00159066476806384,0.000634066070583187,0.0124115738383657,0.000328673200936645,0.00166196293643843,0.000892851345417975,0.00179058234550458
"FBgn0015001",0.287766430844816,0.233037017084014,0.24973662243883,0.00794415425455471,0.119719845554573,0.046022823501625,0.00620556314169454,0.0088252870708387,0.00550645253544042,0.135723380359365,0.15100816174285,0.0352446371455779,0.0109989896152236,0.00705945975072006,0.027873787818787,0.00657186893067889
"FBgn0015035",0.330866643809082,0.260906807438745,0.731378475749565,0.575723750374886,0.73768877554024,0.507122891190034,0.234526783220933,0.100487272398966,0.0078854631120828,0.0531885971564674,0.831768890933137,0.992687867036359,0.380955194177628,0.379449856742436,0.49543761025834,0.55289157934262
"FBgn0015316",0.0765244016041429,0.0067458431399809,0.00411266517055948,0.0035263141844289,0.0272642258194073,0.405013351817338,0.437418668538341,0.0323862571687154,0.00024217608091617,0.00448694564504732,0.341756509581882,0.908415967605212,0.367559941943276,0.039519378995417,0.101510609878071,0.362888843096727
"FBgn0015561",0.288909204832366,0.105182996516527,0.0191351488996759,0.226335452569911,0.241330698347514,0.603478686916887,0.65244962960421,0.208755768641936,0.251912421008251,0.627420096203408,0.625013053279677,0.527758242574259,0.878210139609989,0.465239528889384,0.424153208431233,0.357278172958071
"FBgn0015570",0.807678350947362,0.349613158758063,0.000352157845695496,0.00113910425569151,0.000371972622362115,0.0117374492536707,0.94980049923299,0.523862273774597,0.477292399350053,0.509616710999216,0.98458335678891,0.828399607588062,0.339826963423657,0.444270733407547,0.655974514760034,0.336077539606898
"FBgn0015663",0.169064679859672,0.237720115623538,0.869941065872595,0.915220308440146,0.573286273504921,0.976784103606384,0.365770627257826,0.126759355023203,0.0557984835915265,0.00481283871260517,0.00206407557562255,0.195501889213186,0.165293333275441,0.0810221542904968,0.000531063173700023,0.111650909499011
"FBgn0016075",0.541110697343224,0.288403502070547,0.0936558969961616,0.23940692224941,0.993682571929225,0.160912721951541,0.00282541944767941,0.0011180833442101,0.0372814439350431,0.0424860343917027,0.0445038079910823,0.0185216172252756,0.00757967591677001,0.099006377843023,0.132659694607209,0.402141924841615
"FBgn0016076",0.170660046938919,0.344759915200325,0.38744321831166,0.54087995125072,0.0298180852938109,0.00106388226354986,2.74026460616e-05,5.89456630017077e-06,6.40799649987178e-06,2.62903431882918e-05,0.0504550015368281,0.72165638569963,0.0699591401256821,5.76791348555502e-06,0.00620316193569892,0.32548205482449
"FBgn0016694",0.603316239071706,0.871261777273288,0.801533244416359,0.828650131208606,0.62081971842318,0.0539032949640744,0.000393576199629946,2.55505486117375e-05,6.40799649987178e-06,3.78017259701388e-05,0.0430562045693073,0.609821340778218,0.293394541488441,5.76791348555502e-06,0.000609539432829029,0.305205051375368
"FBgn0017448",0.994127621983327,0.489987791325918,0.0445647822929008,0.171347635568284,0.0479538362617416,0.0906377483322479,0.177661815959999,0.0149641204914038,0.000703545490858012,0.0118584363622403,0.198869871885891,0.819124845028166,0.261867402737929,0.0193045554291614,0.518292237672295,0.688654343260548
"FBgn0017561",0.51919649625819,0.0814748150874758,0.19319507486788,0.0467169967408581,0.141518349230668,0.258568750534039,0.530225864845538,0.981680802841825,0.359161103726131,0.600177973160218,0.935031640831813,0.926341951816837,0.780738454070074,0.926802209433504,0.995824879545544,0.903058863987114
