"","adj.pvalue.t1.t0","adj.pvalue.t2.t0","adj.pvalue.t4.t0","adj.pvalue.t5.t0","adj.pvalue.t6.t0","adj.pvalue.t8.t0","adj.pvalue.t10.t0","adj.pvalue.t12.t0","adj.pvalue.t14.t0","adj.pvalue.t16.t0","adj.pvalue.t20.t0","adj.pvalue.t24.t0","adj.pvalue.t30.t0","adj.pvalue.t36.t0","adj.pvalue.t42.t0","adj.pvalue.t48.t0"
"FBgn0052185",0.0684593955106861,0.0689823796698106,0.0236145853392672,0.013053271429227,0.0151464730380073,0.00757967591677001,0.0160350431124513,0.0138596500172386,0.0393627546536174,0.0481330271647217,0.0094753410531682,0.172378345704848,0.00609966311941994,0.124640647394817,0.0186320410048747,0.0399625803135315
"FBgn0052251",0.853918101494005,0.528937778952673,0.239320730258626,0.0248401330506312,0.0223640939994363,0.00287283760338654,0.00224739336429556,0.031311652971319,0.0961885014157896,0.195088672798533,0.376107715755853,0.487588491370399,0.0684605472615569,0.150552210171879,0.13142488606394,0.169626721784284
"FBgn0052751",0.898579907338542,0.726044703749065,0.547816883890129,0.507543812323958,0.214128508465408,0.0850891899127804,0.017300606445738,0.00892051093075155,0.0076742305078729,0.0317282766636123,0.814490609943046,0.636657054589613,0.488274237578936,0.0286611884399454,0.428238598128588,0.975591199745775
"FBgn0053301",0.0149641204914038,0.00314888155454932,0.00162648961404427,0.0320760006917816,0.0152974503519689,0.288424913714269,0.439800548948469,0.150596673236398,0.0144539034408227,0.115583262549313,0.107944570950527,0.0408801877245443,0.195390278351736,0.0143682909752718,0.0278736713235775,0.145334242353893
"FBgn0053306",0.945871925822149,0.76040597303012,0.926341951816837,0.133930348322288,0.635759599295205,0.142607071767714,0.00655301676198421,0.0138728340478299,0.0107292828694223,0.0878469148156331,0.0572947677241515,0.0153163185689389,0.00275756538591123,0.00689735714780102,0.00334700834581751,0.0042617843119231
"FBgn0053469",0.0076609326487824,0.00689735714780102,0.0358779892897347,0.022190908026719,0.115449313952413,0.166899814535093,0.0533045804184904,0.0317069863403993,0.00523216900881065,0.0763227345149018,0.0426200001395303,0.435999690020642,0.0322996990850996,0.0128154835773421,0.0667134416221798,0.075256414307927
"FBgn0053470",0.28833445660406,0.0314542910882546,0.00772511337556166,0.00665749270221932,0.00892051093075155,0.00794415425455471,0.0134487187262326,0.0610109395453702,0.079995195923491,0.0464713347290787,0.0223055663910425,0.214111400224451,0.0101468070081646,0.212729030615482,0.0362897144606932,0.293658749698889
"FBgn0053509",0.874399261320118,0.239357760612727,0.00424693949696847,0.0144113762494258,0.001685946771016,0.00928290733884402,0.0779874589888001,0.189257602768296,0.157182321726249,0.590707943642013,0.411469789662936,0.268871068212997,0.743170638969529,0.934186999232749,0.326411088960151,0.919723057188827
"FBgn0053511",0.192622941386351,0.304625757063606,0.427461180330973,0.248165223547479,0.276712969367113,0.0253618977225746,0.00490159787257145,0.00265751354781093,0.00445551138115196,0.0155543506859604,0.40328757680871,0.876796154694068,0.352745918307929,0.00185736133660092,0.131183753033182,0.989123356266047
"FBgn0067905",0.44306700449024,0.0570000743205503,0.00743398816267543,0.00244527148961882,0.00352020558541829,0.00267842345328834,0.00611605060353619,0.0325363163395776,0.0366873315082612,0.0146972738050435,0.00811963537867696,0.240512437205282,0.00416367227329267,0.203653774010635,0.0106960893036515,0.360881210507256
"FBgn0085209",0.455909283911819,0.0603087720775904,0.0155537114169638,0.0596800130109047,0.0166844417100059,6.76513453856871e-05,0.00392999693234934,0.000821504395700751,0.00244527148961882,0.0453548092401856,0.87196933408285,0.218421029983101,0.00181279406108552,0.000663386976952145,0.461198554702329,0.317456772147119
"FBgn0085358",0.656539406906527,0.489015158594544,0.0367350320445697,0.00214134401972978,0.0269053378680193,0.00372454021670609,0.000756807643648646,0.000643941148721732,0.000392455775212266,0.00159066476806384,0.00391249765146595,0.000359212895973974,0.00036156952112475,0.000703026878809853,0.00403969331616177,0.0100238527144783
"FBgn0259229",0.951892504202873,0.213071616310702,0.00135992256886316,0.000950330771114651,0.00100095617505655,6.33846486269886e-05,0.00195060673327814,0.000458779678375976,0.00103526119919947,0.00309572056870133,0.172067865507151,0.860476646098943,0.0218263723488824,0.000458779678375976,0.263453058364546,0.985902664914904
"FBgn0261930",0.824596862001528,0.441068075078501,0.386780419946653,0.310282322952285,0.211209944858764,0.153506714975328,0.121313416550563,0.0494229388395457,0.0544790751541737,0.0791024219684625,0.00799345811807286,0.0029755552901791,0.00722214306938342,0.00626520098473455,0.00894961625835104,0.00867737072582362
"FBgn0262146",0.354873835264508,0.182708759988196,0.00763818291395191,0.0053035658124673,0.0442553654869271,0.058026055645405,0.0669686188535231,0.110266205718877,0.258622854919943,0.813442969567556,0.939212423900488,0.00398482358356017,0.142490520279627,0.0134391363389498,0.481175584587593,0.0260218273184411
"FBgn0262357",0.873269180121118,0.653727147970799,0.206692969379836,0.0273293677053113,0.328580595000001,0.0802861973550358,0.123419360135749,0.11754006047318,0.0423133755685051,0.0676931077435915,0.0315162372052189,0.0189031359383507,0.00588018238695168,0.00468879242256984,0.00657186893067889,0.00961976810043328
"FBgn0262531",0.905178273764032,0.570897343486508,0.0386951023479163,0.00624104746955507,0.00626520098473455,0.019292629366199,0.0806455591445855,0.192870796693688,0.433886381805216,0.606270155617066,0.634943979052988,0.92575152818511,0.134707820609501,0.741440124662545,0.791699546842313,0.923991403054391
"FBgn0262721",0.00620173900198949,0.00109640384676499,0.0644838975583521,0.186581448740761,0.329567379470555,0.98208019387012,0.965630922177982,0.74677853295307,0.596857576562465,0.922454991995504,0.926805433612396,0.898774651213426,0.756261190773967,0.661920831861627,0.538740591697501,0.445237107297494
"FBgn0262838",0.00383592519206933,0.0012812304851889,0.00786558385974144,0.011274908659688,0.00655301676198421,0.00276274690893503,0.0136831848707904,0.0211838088898029,0.0436388867287398,0.0310397713734735,0.0103282347393649,0.267114443487399,0.0054245701259551,0.232166971566381,0.0200560860724698,0.330224161363923
"FBgn0262983",0.111963702477397,0.00620173900198949,0.00511670783706143,0.00129090160763096,0.000585611420641123,0.00118480227583231,0.00297209630845329,0.00811963537867696,0.0184759522036385,0.0276045440033869,0.0124900136949826,0.0922399246877254,0.00187168404604293,0.0759035051233188,0.041883157031979,0.563805499651144
"FBgn0264541",0.0230836507038332,0.0174306626825653,0.013009758001347,0.00551867801945294,0.0109893188342925,0.00803848456424676,0.0116507978169896,0.00864407160753907,0.022211530355956,0.025336564076345,0.00546163229534222,0.117350468316282,0.00646932337067764,0.0968399552133238,0.00618127437236844,0.0198107135329928
"FBgn0266405",0.0647877406513104,0.0255381570940478,0.0123923858211431,0.00310524641829443,0.00599704861626784,0.00527411734746722,0.00493132949436739,0.00329780722899454,0.00375397983546981,0.00626520098473455,0.00376161060645901,0.0937437818436666,0.00331509698589295,0.0136890460372299,0.00772511337556166,0.016235984178021
"FBgn0283427",0.875134559275833,0.545678453314475,0.00300430170014015,0.000352157845695496,0.000259974264979357,0.000728925900107277,0.106773818732196,0.956754279629615,0.241933737838966,0.24773179870889,0.478891526705079,0.601598203625334,0.820435725243535,0.454088422281448,0.854254251884769,0.607042816778946
"FBgn0283462",0.28833445660406,0.0314542910882546,0.00772511337556166,0.00665749270221932,0.00892051093075155,0.00794415425455471,0.0134487187262326,0.0610109395453702,0.079995195923491,0.0464682736431064,0.0223055663910425,0.214086818946674,0.0101468070081646,0.212729030615482,0.0362897144606932,0.293658749698889
