"","top.ns.time_ID..df.1","top.ns.time_ID..df.2","top.ns.time_ID..df.3","top.AveExpr","top.F","top.P.Value","top.adj.P.Val"
"FBgn0004240",3.11779569568275,10.9307760392933,0.792987538358761,8.47404587026607,57.5793742932712,1.5223463701124e-05,0.00804669494475626
"FBgn0029766",0.151217637164428,3.49837016588819,-1.15897731525412,6.98704959168185,57.2809047175806,1.55100705717005e-05,0.00804669494475626
"FBgn0010041",0.923911466589061,3.73370834119151,-2.39397422963077,5.62575123405037,56.8920825495184,1.58937642110221e-05,0.00804669494475626
"FBgn0036208",2.97128801817045,1.57219004754753,2.09959903644172,3.99119921367194,56.2717109651417,1.65311837751455e-05,0.00804750742469295
"FBgn0033439",2.40606893790011,2.15598253713122,2.21970233596143,3.83389624520355,54.9241984045373,1.80311651287553e-05,0.00818404626785037
"FBgn0037684",-2.49965847021181,-3.52471608284406,-1.95509487021819,5.36610999706187,54.8616729541304,1.81048665165371e-05,0.00818404626785037
"FBgn0014865",3.76604227467627,10.1968616802137,1.7176617541121,7.5912653143557,54.2004223299382,1.89081506092329e-05,0.00825242973314005
"FBgn0034329",2.40052960015776,5.48126974528445,1.05625259376162,8.50158173789781,53.223289495122,2.01796473469619e-05,0.00851379321568324
"FBgn0263080",1.87008891840988,3.26268093950193,-0.770647344016846,3.26923503532401,51.8439111399097,2.21648206589075e-05,0.00871646693516735
"FBgn0038701",-1.51411626872506,-3.0751416946717,-0.624935184752532,7.00127502350674,51.5141682112559,2.26755628357397e-05,0.00871646693516735
"FBgn0034328",2.50386250406026,6.54081452828918,0.986268513868343,7.27967787230718,51.4820943714866,2.27260337252526e-05,0.00871646693516735
"FBgn0039298",-2.25017624968957,-5.48273078822406,-2.13619268828889,6.64197286391851,50.7430419690559,2.39294120535908e-05,0.00876312334203819
"FBgn0044047",2.40999907846648,0.575877614053007,1.77294034596482,4.57588398841891,50.0940960291901,2.50532969966723e-05,0.00876312334203819
"FBgn0262983",3.75551939900481,7.53547751511028,2.77959660667427,0.0465369703962646,49.9137741635962,2.53773949422053e-05,0.00876312334203819
"FBgn0041182",0.744723471348422,4.78483423135363,0.673728172580476,9.16033795308041,49.5475793954094,2.60520673018947e-05,0.00876312334203819
"FBgn0010388",2.42686931026283,7.81946329906415,1.8063693211224,7.95026154652288,49.0625231990259,2.69810840472559e-05,0.00876312334203819
"FBgn0266405",3.04964334181204,6.74622345628195,1.07015829757031,6.20160484425079,48.6343550849594,2.78362445538247e-05,0.00876312334203819
"FBgn0029769",1.41450814757003,0.444806088366911,1.63946958633358,5.76826606693843,48.3408455738419,2.84423426810736e-05,0.00876312334203819
"FBgn0032835",-0.861552964158423,1.46908296796602,-2.9214676433663,7.98845371176099,48.0430804741316,2.90743990048008e-05,0.00876312334203819
"FBgn0038214",2.97530548671513,3.50980331101906,2.11632445571293,2.79002306697874,47.8786323100566,2.94310944160444e-05,0.00876312334203819
"FBgn0015570",-2.33826176648656,-2.66562246539938,-1.23737269032623,2.78047804469299,47.7178628150247,2.97851816815932e-05,0.00876312334203819
"FBgn0039872",-1.67935268890649,-1.79721320732109,-1.06219782714884,6.9156134930563,47.4164996639711,3.046357170338e-05,0.00876312334203819
"FBgn0260954",2.91197328217189,1.65689826926464,3.40036654628397,2.99767607812583,46.7430367930404,3.20517338827011e-05,0.00891859348336856
"FBgn0028537",2.9138918413688,1.65364505577529,3.39615038378425,2.99699870430635,46.5955976801952,3.24133128099039e-05,0.00891859348336856
"FBgn0022772",1.84713339363985,4.18290192506486,2.06124711707144,1.37076850823296,44.61365412921,3.78149431167371e-05,0.0101834837240115
"FBgn0036876",4.21598834102449,2.43065571000546,1.26721330225113,6.93463631667068,44.1241610806981,3.93212175111483e-05,0.0103685135424709
"FBgn0053301",0.643820302797113,5.53011631000679,-1.57143025985671,4.19878951130357,41.8751578243255,4.73055675363157e-05,0.012219317720554
"FBgn0002719",-1.93726589823824,-1.46630102158757,-1.61158233698145,9.57087449758365,41.1586134615319,5.02739103753564e-05,0.0127263376724177
"FBgn0032049",2.11156685327416,3.93540183566978,1.33521783806595,6.84729059717587,39.8742290203271,5.62101898331458e-05,0.0139500465238848
"FBgn0000406",-1.81218548904747,-3.22802700500933,-1.39262910667969,7.85517790827441,39.3614195246414,5.88270573114436e-05,0.0143187320075181
"FBgn0052251",2.66399888305862,3.61590391498776,3.08471909414152,0.3775428171094,39.0494839220244,6.04945229496704e-05,0.0143361356407475
"FBgn0036738",3.85804628084953,6.77575095383366,2.37802918084008,4.40456924192202,38.9273107955218,6.11638875405204e-05,0.0143361356407475
"FBgn0036262",-2.06360921816823,-3.61790159177902,-1.45187556500941,7.90684708343659,37.5206833896551,6.95902614831807e-05,0.0156963775786318
"FBgn0010038",1.34951354949021,5.59749759157908,-2.31511118338205,4.3885993417901,37.4606888389158,6.99813781280006e-05,0.0156963775786318
"FBgn0044810",5.78670089805504,4.31607753292975,4.97241602910713,7.52429593761391,37.3534201292767,7.06876449381382e-05,0.0156963775786318
"FBgn0030929",2.20309152935596,5.20768677476856,0.13851104159478,6.44192271498082,36.9366353608812,7.35189383467123e-05,0.0160436069423162
"FBgn0037782",0.606055409096868,3.53867601555895,1.33569208607606,3.70831277584974,35.7654709740659,8.22812252265149e-05,0.017651414706644
"FBgn0035978",-1.31705555770756,-2.56610715699841,-1.30336199408673,8.37359673260106,35.1284627389362,8.76044177025301e-05,0.0178139646052749
"FBgn0038914",-3.49600013447503,-5.85853297567435,-2.0926927203786,2.63357162698229,34.997275745869,8.87543369517143e-05,0.0178139646052749
"FBgn0039299",0.0161875273060672,-4.08692425484828,-0.555763101884563,2.85635724872795,34.9623838630696,8.90633932959125e-05,0.0178139646052749
"FBgn0085358",2.42725850935975,4.25019412137496,1.6774193740875,4.18338198809947,34.8618762257575,8.99612891656859e-05,0.0178139646052749
"FBgn0262721",-0.596062139013999,2.77619589489568,-2.89231023451191,2.72153950217574,34.8491115254656,9.00761424300859e-05,0.0178139646052749
"FBgn0053468",0.872361862051015,2.27895854978778,-2.02601189787331,3.20127315872556,34.4109591164649,9.41335624092711e-05,0.0183299769140638
"FBgn0259711",0.951545973530569,2.22020111858069,-0.755425889567259,3.93696537319063,33.7161072543308,0.000101054676097108,0.0192708871441046
"FBgn0259682",-1.52713925083801,-1.78290128298403,-1.09951465657675,6.55654564053535,33.6221775034631,0.000102039063927454,0.0192708871441046
"FBgn0031470",6.154569992527,6.09500935029578,4.35136845863084,0.564043661041387,33.3561658762564,0.000104893507919707,0.0192708871441046
"FBgn0034394",-1.045240120315,-3.36655749428417,-0.589267473534052,6.80297596910389,33.3413177452311,0.000105055796234749,0.0192708871441046
"FBgn0039817",-1.32078623186,-0.179609789402897,-2.01494180705947,3.55699587528178,32.535720226,0.000114358236848879,0.0206776029113752
"FBgn0041184",1.11528370983665,3.31943785671354,-0.0127480041451796,5.76931230094862,32.1506098189467,0.000119173544831753,0.0212447824920492
"FBgn0038838",5.58505210315164,4.80235881967174,4.29673817855938,1.34635101816333,31.8916318041463,0.000122556641282391,0.0215444362321004
"FBgn0039114",-2.11119290200282,-0.987380707782708,-1.31874687252989,7.33090893419225,31.6009774741099,0.000126499648684247,0.021646418214194
"FBgn0035619",2.82580749443729,3.51718162817291,2.97803989401197,3.16797689083242,31.5968176761694,0.00012655723693216,0.021646418214194
"FBgn0031389",3.0147790462856,0.868891118747331,3.66623778054849,3.45739557443978,30.9113926913578,0.000136517317012857,0.0230386624190897
"FBgn0010044",0.461707210645239,3.36888596864339,-1.78140208732153,2.48453607243657,30.5308027189994,0.000142477475953481,0.0237281238571475
"FBgn0010040",2.86228633588428,4.87775042355321,-2.39707608105401,0.9462948238797,30.3243652697799,0.000145848310303353,0.0239740527728512
"FBgn0039665",1.92611556624554,3.4831816655141,1.46418466686008,3.67793460931127,30.0556727172603,0.000150388370955564,0.0244034052715971
"FBgn0040069",1.05311663135946,0.604510896498598,1.69705411450174,3.86283790482635,29.6853344852788,0.000156943306891654,0.0250769882711285
"FBgn0086359",-2.06497863184857,-2.17555816238593,-1.1107269831271,5.89709381222747,29.6001495944653,0.000158501940561767,0.0250769882711285
"FBgn0265577",3.44369397606382,11.6051314156835,0.122193841061904,3.7632500841916,29.398943770254,0.000162261947017447,0.0253549316469115
"FBgn0034317",0.320535889770519,6.92279488653159,-1.52957132393222,2.02219731058185,29.2032074087459,0.000166028716436168,0.0256271398040559
"FBgn0027550",0.650136849629192,0.456751776988425,1.36232911439442,5.24131365978052,28.8903037225128,0.000172283200380384,0.0262721502074038
"FBgn0031471",4.54731648775947,1.44645587060169,3.10682470326186,-0.612670804936089,28.7217488751004,0.000175776084251234,0.0264856892662842
"FBgn0020385",-1.81734431200517,-1.35604067833923,-1.08535807136227,7.01599390768805,28.5194188320044,0.000180088121894387,0.0266106782361367
"FBgn0032076",-1.4302465399263,-2.03367786306541,-1.57732005151511,6.48111810341128,28.4861234842729,0.000180810486553508,0.0266106782361367
"FBgn0034407",2.27955593441152,9.60666047258267,0.233478190084327,8.69065890917339,27.7517344009446,0.000197718821555046,0.0287646795910599
"FBgn0012034",-1.63886295957025,-2.34263637596932,-1.34468950320002,8.82095079185453,27.6145163450835,0.000201096974981325,0.028923686503848
"FBgn0000527",-1.71252484382278,-2.35327618653792,-0.664164468432994,3.03255718664374,26.9670171994081,0.000218060831836173,0.0310111904331511
"FBgn0013307",1.61989275712202,0.443079981731112,1.13323066994534,5.66665197277418,26.6253883435485,0.000227742623791489,0.0320282043258764
"FBgn0014396",-0.131910888566278,-0.746750932494923,2.15862362774511,6.6739821481359,26.2411781386749,0.000239290727473688,0.0331949444571048
"FBgn0028646",-1.80015342697477,-1.25907172776402,-1.09634315246628,6.96791244130378,26.1772269035098,0.000241284260887543,0.0331949444571048
"FBgn0003965",-1.53002275203921,-1.10533337162261,-1.09293978511891,4.72416630603323,25.6382280098634,0.000258950468953884,0.0352423235005302
"FBgn0015316",2.09616469919929,3.8091503011975,-0.176655653956267,3.28732063543702,25.4666009409616,0.00026491730898424,0.0353545376381249
"FBgn0040609",-2.06121122300324,-3.47419901933789,-0.818578708857662,4.59415546899307,25.3247028098043,0.000269982520058636,0.0353545376381249
"FBgn0051041",-0.0757722384062383,3.87102323273491,-1.09079022917269,1.57768585966959,25.301860962928,0.00027080930226192,0.0353545376381249
"FBgn0032805",-0.72644856134344,2.99514310006746,-1.3308460076593,2.72228102040786,25.2980348857506,0.000270948103887028,0.0353545376381249
"FBgn0028945",1.93249900408146,5.84173634248405,1.31722228405936,0.572732296445151,25.1888470407809,0.000274947423597728,0.0355103014334331
"FBgn0040350",-1.51074191270056,-0.358305481090206,-1.22856518037513,6.11156475252441,25.0730534096093,0.000279270679425904,0.0357043332272088
"FBgn0035779",-0.731804930251534,-2.65509147009738,0.0757940351071787,7.28185980933726,24.6350670575266,0.000296422460485425,0.0375181908236402
"FBgn0002565",-0.809700307144903,-3.83528875198511,-3.31077686384621,4.42306400342177,24.3400994578444,0.000308729372044327,0.0386889867521292
"FBgn0031428",-1.23159216242676,-1.74794202560939,-0.854135063494216,4.53893019266557,24.1194022563358,0.000318362825142678,0.0393628458195677
"FBgn0000565",2.41528570857896,0.859255234366186,1.22147356363811,6.53397150643563,24.0754504365642,0.000320326548108989,0.0393628458195677
"FBgn0024289",-1.68828626730798,-2.6460604211492,-1.85190045894571,7.38576088359861,23.6926136590509,0.000338096728272213,0.0408036251133724
"FBgn0039324",-1.05540209469872,-2.04703594842836,-0.509705362293395,6.78785138915806,23.6056607734998,0.000342305466825545,0.0408036251133724
"FBgn0032381",2.09920199333587,3.73316632944702,1.91098101745401,5.05057132251273,23.5279229873976,0.000346124452907579,0.0408036251133724
"FBgn0035734",-1.51414745192338,-2.72717953129665,-0.95082625660665,4.55853035964613,23.4438596822868,0.000350315076005869,0.0408036251133724
"FBgn0039316",1.2297925564794,2.26828287678385,-1.25910094778735,4.86125707803543,23.4105431705186,0.00035199368772544,0.0408036251133724
"FBgn0050090",4.31552888823926,3.63503774825176,2.55281340892314,3.58525132647,23.3994726963261,0.000352553712264346,0.0408036251133724
"FBgn0263096",-0.694615003918284,1.39834429606697,-3.17039029612903,0.116934090825663,23.3588595354185,0.000354617900171523,0.0408036251133724
"FBgn0035976",-0.887627608420347,1.8660940829198,-1.39236698945973,6.14534907086496,23.0835811007529,0.000369019954419166,0.0420782483160665
"FBgn0031701",8.76946395318459,5.29195760673728,7.23072479883569,8.1598820357695,22.8163706771711,0.000383715127308506,0.0433632354137835
"FBgn0031432",0.373979601387158,2.73609448086498,-1.64421838108586,4.9898094614277,22.6650060110538,0.000392368536326784,0.0434211845668715
"FBgn0030326",-2.12454981666402,-3.1721905767766,-2.51261167016942,0.589138746435072,22.6481231043476,0.000393348964102994,0.0434211845668715
"FBgn0033787",-0.0132981413819511,2.31922883569784,-0.929836841351705,6.64875753437458,22.6280322103973,0.000394519730203858,0.0434211845668715
"FBgn0040735",2.19227305928134,1.63188553849687,1.69887860160346,6.77673172521071,22.4414714790348,0.000405604711513248,0.0441079641660117
"FBgn0039685",0.210401179294863,-2.81537445725035,-1.44969656928366,5.9054591329333,22.3981289700942,0.000408236239645268,0.0441079641660117
"FBgn0041579",2.19459610309469,11.4136822726375,-0.186150834367642,9.08314732229628,22.3495028841033,0.000411214329745546,0.0441079641660117
"FBgn0035743",4.26922795529026,3.62629681943734,-0.82632028796937,2.12310610253843,22.2312971208561,0.000418569289508572,0.0445195924143697
"FBgn0033928",-0.0321767157472871,2.74772946179764,-1.18195491215014,3.65389958855187,21.8163347595251,0.000445744187158315,0.0470148681405233
"FBgn0033297",1.78158360147813,3.75188679930828,0.248674945781581,7.05863152961368,21.6961473244984,0.000454029385168533,0.0474929746122159
"FBgn0035806",0.464484360092209,3.59105337851935,0.172285832666325,5.15756188116249,21.6141401184047,0.000459794669164225,0.0477018125214066
"FBgn0029765",-1.64619375660308,-2.56297945985684,-1.45395831654143,5.0253165376276,21.5134884336327,0.000466997941743694,0.0480552272247963
"FBgn0037635",-2.52563358450337,-4.03588017730997,-0.749691358260702,2.88060678927771,21.3393454147518,0.000479801383758744,0.0486879409454929
"FBgn0264753",-0.743056425320294,1.8936408979763,-0.870704493887668,4.94019240899492,21.2975024340269,0.00048294375590044,0.0486879409454929
"FBgn0053138",-1.1323709579999,-1.20155782421404,-0.935808089730228,6.20522539031864,21.1708911645985,0.000492612136213709,0.0486879409454929
"FBgn0042086",-0.112187205760403,4.87654972905368,-1.5870075554509,6.35850170180732,21.1496932203353,0.000494254729719243,0.0486879409454929
"FBgn0050160",-0.111989618261904,4.87620833517758,-1.58684036642446,6.35845474353177,21.1433794787255,0.000494745310255703,0.0486879409454929
"FBgn0039310",0.69319802829393,3.16648947764095,-0.304242093180423,7.42348571342825,21.1243589829914,0.000496226940188716,0.0486879409454929
