"","dat_smoothed.1","dat_smoothed.2","dat_smoothed.3","dat_smoothed.4","dat_smoothed.5","dat_smoothed.6","dat_smoothed.7"
"FBgn0004177",7.78050881800165,7.84477336360764,7.86075356974406,7.69578286665005,7.61221976224573,7.59081318876482,7.67460277467389
"FBgn0004179",6.84834555144048,6.97161311737444,7.03487727541055,6.92030910902001,6.86849510642829,6.90118699127976,7.13752000991741
"FBgn0004181",12.0687489647392,11.9460440569715,11.8656702501021,11.8817676462758,11.8986260935979,11.8693808300376,11.7156268656585
"FBgn0004183",0.689857408275308,0.307636271289913,0.158300702347148,0.776638757167124,1.02944756457487,0.916799948102115,-0.0422439062948924
"FBgn0004185",3.21175635746891,2.70714690746487,2.45121559862928,2.94969050700931,3.19713999613605,3.11663764855224,2.28891531347557
"FBgn0004186",3.21164095329683,2.71026440469374,2.45723074358923,2.95864013009546,3.20474913501308,3.12035095320805,2.28011551293078
"FBgn0004187",2.96954890439737,2.35161374860845,2.01423669284402,2.50178663899859,2.78562620754565,2.7443585023395,1.99379734946813
"FBgn0004188",0.747273749350987,0.466512899531873,0.274247697808508,0.292733167468749,0.382851347644346,0.443209042018468,0.489686926535667
"FBgn0004189",0.7525470443977,0.499705338542439,0.307414064295563,0.216875696756255,0.261242311262251,0.321832100264613,0.460815457198276
"FBgn0004190",0.797613961218579,0.530449803055152,0.324389721812407,0.21363358245842,0.257394469632791,0.326789343263724,0.500912799106501
"FBgn0004191",2.06918545099967,1.73226063858022,1.60494176054031,2.16826514755859,2.38535873473264,2.25876300562942,1.31748617640736
"FBgn0004192",2.36062031093931,1.81743405650307,1.56998133062056,2.26751267623081,2.59712918889242,2.51858041551939,1.53456180567638
"FBgn0004197",3.04936829861039,3.26256189403896,3.38041143296386,3.22148937089597,3.12911213335694,3.14796426073951,3.41408691983762
"FBgn0004198",4.66394325515895,4.66098485445696,4.60860251921444,4.34036016480297,4.27657583110682,4.35261773355182,4.77717238423577
"FBgn0004227",5.77549525731638,5.74043255939515,5.71424974021625,5.70388915792899,5.70975927150742,5.71577397577166,5.72622451709807
"FBgn0004228",3.64444588076051,4.06906364046779,4.39426909103742,4.5502654051741,4.45925506878722,4.31830958913968,3.96350113396791
"FBgn0004237",6.8608888648275,6.93848342764021,6.96878752102833,6.84141577027153,6.78585734138121,6.80097124865707,6.97356187465052
"FBgn0004240",4.26997243022946,7.2341709515328,9.4226197619436,10.1937646954828,9.7336424191535,9.3885398155779,9.07561101794246
"FBgn0004242",7.51312407730021,7.52750925127756,7.50824301305244,7.3431037668913,7.2797384686467,7.2809785240037,7.41160438359623
"FBgn0004244",5.71383110990735,5.63560271760125,5.55332961777293,5.39715410013902,5.3656022649716,5.38899180933727,5.53962863209359
"FBgn0004359",4.55275352177921,4.55141761872961,4.48074185052757,4.09092668679217,3.95886627546574,3.98475511369432,4.34713343830722
"FBgn0004360",2.71136157325491,2.81747400428619,2.85180000512995,2.64099438913599,2.55898007816593,2.59603348360374,2.90834776903321
"FBgn0004362",5.53293293667162,5.40081657177958,5.35540050509738,5.6130692186164,5.73425288943221,5.73360210425515,5.48579836678739
"FBgn0004363",9.44906390065423,9.42098639008318,9.40062109298261,9.38823814660465,9.37639288537176,9.34840534811962,9.26055679493954
"FBgn0004364",4.98624227380323,4.85930840529269,4.75926841833388,4.7174909386689,4.78835352872825,4.92182333708219,5.30054859610246
"FBgn0004367",2.22139833430674,2.30748862052489,2.38704907143982,2.4894572381004,2.4841149371753,2.42701783266423,2.21714374927323
"FBgn0004368",5.25088796870831,5.40138869273631,5.45885737581778,5.1870007071913,5.03520286986516,4.98845290523293,5.11129941246672
