"","top.ns.time_ID..df.1","top.ns.time_ID..df.2","top.ns.time_ID..df.3","top.AveExpr","top.F","top.P.Value","top.adj.P.Val"
"FBgn0032281",2.10243712153144,4.23843213419408,0.990719150606752,3.11712154027094,35.0993355207324,8.24364604655864e-05,0.0219137279527413
"FBgn0003068",0.490942195476714,1.87102825548074,1.55896367747703,4.43630561306411,35.0188612567728,8.31049175737995e-05,0.0219137279527413
"FBgn0266569",0.573864823905689,1.16659511875116,1.95486272902098,4.49418508360307,34.4907503589488,8.76658782838201e-05,0.0226446330905778
"FBgn0031277",1.23057013412941,1.30797696126948,1.47522277262987,5.07867961132748,34.131486104648,9.09503061587633e-05,0.0227493232304124
"FBgn0040340",1.49097472993881,1.19023843191464,1.1561995976494,6.99973000321362,34.055380736179,9.16659148890756e-05,0.0227493232304124
"FBgn0038840",2.19478177601767,0.811718350848651,1.61301605868871,5.61806595279654,33.3877063609758,9.82592246191797e-05,0.023916673192403
"FBgn0010638",1.39462357907228,0.994211102237193,0.893027846078796,7.04236083810525,32.7066642227154,0.000105613897802754,0.0252217944243293
"FBgn0030607",-2.01566612511112,-0.126747434748479,-1.47371590577226,4.68865666781929,32.4434133684886,0.000108642440450269,0.0254645809033159
"FBgn0031940",0.217876712415855,-5.70215658834338,-1.19012541634456,2.96350387558726,32.1810899034854,0.000111770237685451,0.0255512451613193
"FBgn0035076",-1.52357121997916,-0.841254754546485,-0.783738342713756,5.24969544681551,32.0764437270533,0.000113049674412094,0.0255512451613193
"FBgn0259937",1.24360398049623,1.41088426473557,0.975621578458242,5.34868142170958,31.6399851926734,0.000118589765092378,0.0259203229178965
"FBgn0027929",0.182560259902253,3.4476241842058,0.692624620072074,4.021672791699,31.6255764933524,0.00011877844111859,0.0259203229178965
"FBgn0034276",0.243296671705979,2.13365263033086,1.06074147737291,3.59439796137504,31.2962357814461,0.000123196289850203,0.0262846494029268
"FBgn0026196",1.09891224703219,1.73984147577324,0.845063939974465,5.17258416590058,31.1122279984965,0.000125755105948875,0.0262846494029268
"FBgn0038930",1.06005976771617,2.9064462338697,0.724115409622028,8.40369380940399,31.0470173689091,0.000126678013239988,0.0262846494029268
"FBgn0005648",1.31760147355635,1.19075181509469,0.606267035932638,5.6554804758921,30.7732113313217,0.000130647782529973,0.0266115127523187
"FBgn0032639",1.76392482345041,4.24178892721,2.82734979306757,0.347499310319993,30.5141164807857,0.000134550012727627,0.0266115127523187
"FBgn0033203",-2.46929166528929,-4.00729799930124,-2.42043918778975,1.52621610617927,30.4306867096805,0.00013583780426521,0.0266115127523187
"FBgn0040069",0.537021825165435,1.85353544389823,1.04500724588298,4.17320310819948,30.3777256889495,0.000136663374330467,0.0266115127523187
"FBgn0037875",1.04612177993179,1.05514971447174,0.965919582368796,5.94941197224894,30.1438709135526,0.000140385458630099,0.0269221022709267
"FBgn0041182",0.855493881699679,4.97199304980553,2.09417167507911,9.2169847864858,29.9660751212471,0.000143301295381069,0.0270711118751969
"FBgn0032076",-1.52025285244445,-1.19120190117513,-1.30331850636218,6.81936246029629,29.8297614012048,0.000145588784947615,0.0270987831041464
"FBgn0010385",3.65406510473855,4.9433700750633,2.77880892142076,4.09089997711948,29.4337719029168,0.000152500698774595,0.027973932527392
"FBgn0000406",-2.18753276535922,-2.18290352877967,-0.808530244651234,8.34959180615614,28.695093230174,0.00016653966497801,0.0301127505660954
"FBgn0014865",3.05412526466804,12.7818150080758,3.3588172170203,7.518252559973,28.5177040643085,0.000170151417901592,0.0303324858645134
"FBgn0038838",2.24896618446013,4.15011590447407,2.5033003211765,-0.0923519487282048,28.3893446983519,0.000172826745362939,0.0303815016119266
"FBgn0038214",1.47272459998352,1.6805447740799,1.34490570470729,2.01160339347597,28.1526725354447,0.000177900385053884,0.0305965678386472
"FBgn0025700",1.18565774623532,0.915650184461139,0.84797764468778,7.09348095787121,28.107734949189,0.000178884887418811,0.0305965678386472
"FBgn0262825",2.02268475917886,0.408801584867179,0.872224406242135,4.3811049611372,27.8056359043372,0.000185685129425488,0.0312783645319778
"FBgn0038964",1.08165689716491,0.967095724929362,0.844683863161089,5.00015029101475,27.6952068682511,0.000188252182698686,0.0312783645319778
"FBgn0061356",-1.24026531195174,-1.99193273605578,-0.810063603294048,5.52279553598391,27.4452804194338,0.000194229612109945,0.0312783645319778
"FBgn0259993",0.941525184423543,1.13817819522785,1.10852394440661,3.50560575144059,27.4225619583623,0.000194784773998957,0.0312783645319778
"FBgn0259229",-2.02635570703761,-3.2590605959943,-2.51579570117097,1.76665756762689,27.3975505091828,0.000195398288348585,0.0312783645319778
"FBgn0021795",1.24205213954121,0.750476579681096,0.874896801530714,6.99100304161114,27.1982859903331,0.000200374340427527,0.0312783645319778
"FBgn0027945",-1.38551967109347,-0.359297813609103,-0.690755641434055,6.63150844486091,27.1488191437245,0.000201634351644975,0.0312783645319778
"FBgn0004240",3.40594863679187,15.2661908882054,3.14247606420409,8.4388146109133,26.8794494515215,0.000208674116420541,0.0312783645319778
"FBgn0027579",-1.27679930266844,-0.845722618539938,-0.757764561799176,7.44597393072574,26.8732593643166,0.000208839508467835,0.0312783645319778
"FBgn0035978",-1.75636396444259,-2.49982087594618,-1.26128084541613,8.51221249065446,26.8470698550007,0.000209541096839233,0.0312783645319778
"FBgn0085209",-0.497910049394157,-3.98348623618935,-2.90299521017024,0.374866634729378,26.8094960963596,0.000210552863847975,0.0312783645319778
"FBgn0030331",2.69289456774202,0.113715782537683,1.36228334860827,2.75162582983255,26.4526034315335,0.00022047763822864,0.0312783645319778
"FBgn0053138",-1.08483749907754,-1.53296529305971,-0.979134215467789,6.33821948467888,26.4111594255139,0.000221668104416016,0.0312783645319778
"FBgn0011016",1.24193260782096,1.05874338040947,0.682457231215993,6.78779123733077,26.2433929188958,0.000226570903397834,0.0312783645319778
"FBgn0031055",2.52050089330384,0.211449025460116,1.12955988600848,3.91684814812663,26.2119784141403,0.000227504131203621,0.0312783645319778
"FBgn0031248",2.21670198866867,1.17868663844598,1.42004131451974,3.50852788371635,26.1699341254492,0.000228760746710822,0.0312783645319778
"FBgn0020508",1.74884089556623,0.865166993839276,0.828550947103181,4.94682827450498,26.1485549867919,0.000229403086287278,0.0312783645319778
"FBgn0034512",1.0457237035587,3.16409303537606,1.36114506173056,11.0121418420079,26.1425379592103,0.000229584279446024,0.0312783645319778
"FBgn0039296",2.17250269896387,2.09191965357127,0.868442346312013,5.18233732310672,26.1345720827122,0.000229824437186848,0.0312783645319778
"FBgn0039611",-1.73047833223059,-1.23508219876979,-0.666623744113947,4.70234579890711,26.0318355586558,0.000232950389935391,0.0313665221852367
"FBgn0012034",-1.95317194935247,-0.859663336569367,-1.15070922776569,9.22233376578591,25.7452000818318,0.00024196028632915,0.03223675099019
"FBgn0014454",-0.308424694320836,-5.81817260561543,-1.92377303197327,1.99496963649741,25.4961441129336,0.000250148980158975,0.0329805796028348
"FBgn0034454",-2.10648597009484,-1.5614151065245,-1.84893348689456,2.15816025439467,25.2908735367554,0.000257162702843686,0.0331572692758462
"FBgn0050026",0.424853935230017,4.68235649169365,0.986040722927802,6.12350074254844,25.2807965656141,0.000257513370462544,0.0331572692758462
"FBgn0039564",0.562261640793878,4.02370602149338,1.3128852850992,3.93471873153879,25.1223532791022,0.000263107261774929,0.0331572692758462
"FBgn0030060",1.7480345532196,1.20225477957115,0.548472124065893,6.07698489808687,25.0250658869024,0.000266618174783615,0.0331572692758462
"FBgn0038718",0.751577033140747,2.20268227099455,-0.155024756381126,6.92434655062963,24.9653861539135,0.000268801204925174,0.0331572692758462
"FBgn0038236",1.44185740413979,1.12051830785746,1.45137549592034,6.55591041719925,24.9602927387342,0.000268988561115618,0.0331572692758462
"FBgn0054003",1.1142120479691,2.15975118327481,1.55723533863461,2.88618443620921,24.9375573547462,0.000269826873304271,0.0331572692758462
"FBgn0250820",1.18133731088361,0.896430898762448,0.763900064368532,6.33531011509715,24.8319944244565,0.000273762760993871,0.0333174544798022
"FBgn0050287",3.82282460395979,4.60113022912803,3.06274949849176,0.221681865000928,24.7450588289384,0.000277058711193753,0.0333974486436126
"FBgn0031942",-0.896094358564807,-6.88030755104272,-1.61261448108694,2.61467980286562,24.4880227572456,0.00028710120385705,0.0339794127533595
"FBgn0034761",0.25855039404453,1.57804734011427,1.46741295369953,4.9792073277142,24.4443545319327,0.000288852759226514,0.0339794127533595
"FBgn0031805",-0.462843511643712,-2.66137466354106,0.317631901675506,4.20933971387033,24.4174045513098,0.000289940473837626,0.0339794127533595
"FBgn0034407",2.73565230467118,14.369999412803,2.23990431041764,8.7392189270366,24.2951504743672,0.000294940168928799,0.0342482359461634
"FBgn0052185",4.59910460497412,17.2402085106782,4.7678744155093,4.79599930232823,24.0263008778967,0.000306323827053588,0.0347380427388461
"FBgn0015316",0.575985072261236,2.92509514066792,-1.58097377436919,3.38267190433293,24.0134468618665,0.000306881874376423,0.0347380427388461
"FBgn0010043",0.0219425716465741,-0.673363306639445,-2.07911390917052,1.39497946116774,23.9790981679068,0.000308379408590041,0.0347380427388461
"FBgn0012042",1.70668886590851,16.9703604816759,1.02762210119413,8.5239541948463,23.9390615717816,0.000310136590778985,0.0347380427388461
"FBgn0039593",1.0290557964469,7.21041054366966,0.0410522500736496,2.75740934655683,23.4785207734749,0.000331288550983578,0.0365056471277014
"FBgn0028646",-1.24103054325789,-0.527522501943223,-1.02981063908844,7.35922750841149,23.429401599813,0.000333650667252954,0.0365056471277014
"FBgn0034010",0.828750274131449,2.05955173213697,2.09458729499504,1.69565498713157,23.3909332727923,0.000335515456541078,0.0365056471277014
"FBgn0015393",0.89340634343308,0.982963656367258,1.06804100434475,3.71689298171714,23.3512199009212,0.000337454429481004,0.0365056471277014
"FBgn0041581",1.74467351296607,15.3247915839127,1.02952722771502,8.76348974470213,22.927239122343,0.000359064000615201,0.0385141784388695
"FBgn0040827",-1.37080310991976,-0.262618029685153,-1.04725807980015,8.80455494597447,22.8399156109471,0.000363729840372862,0.0386867948705825
"FBgn0260479",-1.21911255420953,-1.890476306485,-1.40151382687253,3.35504121415819,22.7273456718538,0.000369858208591507,0.0390107945511892
"FBgn0031049",1.17844017578346,0.63118539151457,0.747515069817535,6.44245327531122,22.2389232579798,0.000398009652690781,0.0416331254058447
"FBgn0041579",2.47661402317511,14.9540392130033,1.85829555884029,9.6086998417069,22.0899093962387,0.00040713353614654,0.0419652694250573
"FBgn0063491",-0.966989955508703,-0.979323943192431,-1.20440554077318,6.95702619225446,22.078931664233,0.000407816081163155,0.0419652694250573
"FBgn0010040",4.59878587091782,6.67345189003099,0.518631317337922,0.748905777242893,21.9178193854235,0.000418001554282781,0.042657694284912
"FBgn0051092",1.65351519670912,1.23694936037355,1.38577959796872,8.24140741348661,21.827897686583,0.000423826192461292,0.042657694284912
"FBgn0033728",-0.763928301482525,-2.68129148248556,-0.99380512437107,5.28798547889198,21.8152158324903,0.000424655880532426,0.042657694284912
"FBgn0038746",0.959059484879974,1.63346051117275,0.646344399858891,3.22534149250044,21.6352631972699,0.000436653052426471,0.0434179875833854
"FBgn0011693",-0.168869074659785,-1.25007486934987,-1.03690576146849,6.17693113436756,21.5995413439055,0.00043908528171552,0.0434179875833854
"FBgn0266405",3.21871324349405,13.2216124386253,2.89127444581225,5.87907519619575,21.5409521568427,0.000443111663795737,0.0434764676640515
"FBgn0002571",-1.50202221686165,-1.85178508798392,-0.971274106206912,4.91053020388062,21.4480355903043,0.000449593194685362,0.0437730851164048
"FBgn0032638",1.73376789919401,4.59868902127345,4.71517792468946,1.07275379579766,21.1964616783395,0.000467753050581939,0.0451935142077527
"FBgn0086359",-1.68078303963713,-1.66867500847879,-1.29646317360343,6.23077816270118,21.0868300454118,0.000475956304594765,0.0455552460319819
"FBgn0039629",0.614187680994969,2.26120148211291,1.06438390639545,5.01446709447492,21.012888966126,0.000481591746432343,0.0455552460319819
"FBgn0050091",4.02995284303973,2.1371787164125,4.29915101739987,-1.30240680237973,20.9875082043851,0.000483545557135791,0.0455552460319819
"FBgn0040001",2.97186946839791,-1.63681143795528,2.29038301073045,7.39116307416585,20.9571740313556,0.000485893830632658,0.0455552460319819
"FBgn0264979",0.200229720198307,3.29782740837369,-0.237780105147533,5.91656449221125,20.8539302910806,0.000493994982864438,0.045974224250847
"FBgn0019938",1.06497415951213,0.339590451086491,0.882712401516621,4.3508441809278,20.7774951462481,0.000500102678806961,0.0460314673757546
"FBgn0038484",0.00410671048304279,1.79859687159383,-1.64440600722938,3.8145404548302,20.7554276680543,0.000501883740053262,0.0460314673757546
"FBgn0033521",-1.35257244660089,-0.334925831798872,-0.664982714650963,6.02374606875287,20.586833226606,0.000515758774174412,0.0469214431490693
"FBgn0015570",-2.83734687153319,-2.00463582517078,-0.745426442831128,3.26759253180507,20.5482555760787,0.000519001504374631,0.0469214431490693
"FBgn0000277",0.327344868485492,11.6201152392399,0.24035205181535,6.65624979012572,20.4395833431121,0.000528275635114421,0.0474211681818669
"FBgn0030327",1.04169347424841,0.778079471221961,0.692851204717947,5.96833614208048,20.2865749736179,0.000541691162163923,0.047953284894442
"FBgn0039114",-1.57077555439768,0.503213593914834,-1.23907447532927,7.83056734580949,20.2855686286515,0.000541780812191294,0.047953284894442
"FBgn0031428",-1.10938688899001,-1.12864852391755,-0.765282617520514,4.83429225228978,20.1575185687475,0.000553342628575889,0.0486365114575349
"FBgn0043578",1.38966084038755,8.29346826937816,0.964239790829382,8.74212156262394,19.9953343056253,0.000568437490404838,0.0496187125245106
